timestamp,delta,gamma,vega,theta
2025-12-23 16:23:45+00:00,0.5312479940653336,-3.3567314535692196e-05,-11269.931021186092,22857.40168554531
2025-12-23 16:47:05+00:00,0.5264167784935186,-3.3694202477042124e-05,-11297.211574583574,22821.18059667018
2025-12-23 17:08:55+00:00,0.5187679932508084,-3.392118066560742e-05,-11338.565998152411,22727.019934197077
2025-12-23 17:31:25+00:00,0.5361808910110624,-3.4031987541591376e-05,-11236.894305473317,22526.126527518536
2025-12-23 17:54:15+00:00,0.5457015749690155,-3.399501409634898e-05,-11170.613036244416,22449.11683148279
2025-12-23 18:16:35+00:00,0.540013476981583,-3.401490417850871e-05,-11207.203506117276,22514.65245801208
2025-12-23 18:39:25+00:00,0.5240106903786022,-3.415151846092361e-05,-11303.059103666359,22579.608231620867
2025-12-23 19:03:15+00:00,0.5292475965303427,-3.398410435191821e-05,-11269.275955271485,22660.978877102698
2025-12-23 19:26:25+00:00,0.5359207242190756,-3.406101680967866e-05,-11226.894230856267,22557.502842817106
2025-12-23 19:50:15+00:00,0.5351374772134978,-3.414844043596492e-05,-11230.211481486336,22517.596717523713
2025-12-23 20:14:30+00:00,0.5403662670360421,-3.397512417057032e-05,-11192.2314882645,22586.19658705436
2025-12-23 20:38:45+00:00,0.5327430492688655,-3.400480187015993e-05,-11238.570316627667,22656.27453716155
2025-12-23 21:01:15+00:00,0.538691060958268,-3.416410342659581e-05,-11200.335786288171,22499.566424270055
2025-12-23 21:25:05+00:00,0.5332481827360565,-3.415309845733897e-05,-11232.08525583607,22572.5343419247
2025-12-23 21:51:05+00:00,0.5383991848415903,-3.419705189249714e-05,-11197.386957323255,22501.875526342963
2025-12-23 22:14:45+00:00,0.5467703159593683,-3.408347496941772e-05,-11137.197389125002,22485.044501194756
2025-12-23 22:38:05+00:00,0.5480584316000616,-3.3935041076729176e-05,-11123.978068081082,22575.684157650154
2025-12-23 23:02:55+00:00,0.5538514112158199,-3.4116121518815176e-05,-11081.136451277784,22382.123295994304
2025-12-23 23:27:15+00:00,0.5513918998426626,-3.4188676399646124e-05,-11097.713307478878,22381.52527307673
2025-12-23 23:51:25+00:00,0.5476552504364056,-3.4194225173831625e-05,-11122.193350918376,22440.615892363843
2025-12-24 00:17:10+00:00,0.5499158721823942,-3.4361868533557566e-05,-11105.265270183683,22310.57972458557
2025-12-24 00:41:25+00:00,0.5473068562950827,-3.445025180517505e-05,-11122.3018171288,22299.25331790758
2025-12-24 01:05:55+00:00,0.5388660965578428,-3.435383462353178e-05,-11175.693517862805,22475.332393645916
2025-12-24 01:31:05+00:00,0.5424467110200545,-3.436847528228998e-05,-11149.641128971936,22434.92680819142
2025-12-24 01:56:40+00:00,0.5415080081375037,-3.447634493268598e-05,-11154.357511922906,22386.563217138075
2025-12-24 02:20:25+00:00,0.5491769114198098,-3.423192233968943e-05,-11096.36662931232,22457.186891993646
2025-12-24 02:45:45+00:00,0.5654965366711141,-3.426774109588051e-05,-10968.587146044356,22178.234387683857
2025-12-24 03:10:15+00:00,0.5636708706389024,-3.426508687430437e-05,-10980.950371959856,22223.58465903957
2025-12-24 03:36:35+00:00,0.5549954926028535,-3.44186649629946e-05,-11047.918082169099,22281.114645454494
2025-12-24 04:00:05+00:00,0.551735203978305,-3.4148423814351044e-05,-11066.554002233384,22517.07252179273
2025-12-24 04:24:20+00:00,0.5523895091936639,-3.428850572314923e-05,-11060.86323148351,22425.534967135707
2025-12-24 04:50:15+00:00,0.5547315930809871,-3.422994986294339e-05,-11040.072636947314,22438.954763894882
2025-12-24 05:16:25+00:00,0.5612384046577714,-3.433606501654755e-05,-10988.399322399633,22273.186076772923
2025-12-24 05:41:20+00:00,0.5630952237406226,-3.433527827767892e-05,-10970.993447404207,22251.253632491484
2025-12-24 06:05:25+00:00,0.5679591569903066,-3.442062536704261e-05,-10929.734248914572,22115.707467359436
2025-12-24 06:30:05+00:00,0.5667548507647328,-3.434039748771413e-05,-10936.177161911231,22200.67759280473
2025-12-24 06:56:05+00:00,0.5642881989080649,-3.441593834111615e-05,-10954.6999179891,22208.628710622386
2025-12-24 07:24:25+00:00,0.5654266543984702,-3.450429674320922e-05,-10943.643501730232,22142.605386357758
2025-12-24 07:51:15+00:00,0.5609542615233364,-3.459666543051357e-05,-10977.921856876193,22174.554826205327
2025-12-24 08:15:55+00:00,0.5667531435344267,-3.4570365072330164e-05,-10928.30933310633,22096.84569754656
2025-12-24 08:40:35+00:00,0.5703865357964826,-3.458170267346212e-05,-10895.53871159553,22029.36775155275
2025-12-24 09:05:25+00:00,0.5710394598915253,-3.4734649279966634e-05,-10889.45801909973,21929.601895275526
2025-12-24 09:35:05+00:00,0.5714298792775317,-3.468527886628912e-05,-10882.450393158719,21965.22128425322
2025-12-24 10:06:10+00:00,0.5710695303252882,-3.4730846020963905e-05,-10882.935249825314,21956.467354117012
2025-12-24 10:32:25+00:00,0.5629796788083584,-3.480679643583684e-05,-10947.831290916838,22072.138272151387
2025-12-24 10:59:40+00:00,0.5624233016524514,-3.487567347517427e-05,-10950.279884837304,22049.677799635843
2025-12-24 11:24:05+00:00,0.5554959668250337,-3.4806411368678784e-05,-11000.312843221467,22219.14862477318
2025-12-24 11:54:05+00:00,0.5565858425122459,-3.490160448189264e-05,-10990.105922096101,22153.841336601323
2025-12-24 12:20:15+00:00,0.5551603377724074,-3.5075340786596674e-05,-11000.024372229233,22077.36571040176
2025-12-24 12:45:45+00:00,0.55324042207148,-3.507970041648024e-05,-11011.5639293201,22114.50307480426
2025-12-24 13:10:15+00:00,0.5542690724040857,-3.541606773752504e-05,-11005.147223579372,21899.19141745544
2025-12-24 13:33:15+00:00,0.5631649235946558,-3.52529513146911e-05,-10933.054648216412,21863.96329763551
2025-12-24 13:58:15+00:00,0.5561289746379527,-3.51876246162346e-05,-10983.89093821423,22032.544632507077
2025-12-24 14:21:05+00:00,0.5537528211242702,-3.524708973155657e-05,-10999.737257175315,22041.459837124203
2025-12-24 14:42:35+00:00,0.5660820861418648,-3.5363211757681804e-05,-10903.84108040137,21771.81289570002
2025-12-24 15:02:35+00:00,0.562286138957125,-3.536334561006715e-05,-10932.047293886111,21847.92860056259
2025-12-24 15:23:55+00:00,0.5766850091411938,-3.5218282189281606e-05,-10808.265525847912,21666.8876950406
2025-12-24 15:44:25+00:00,0.5639479631767222,-3.5393111629570555e-05,-10914.939232994982,21817.57982871929
2025-12-24 16:06:55+00:00,0.5631617673894348,-3.549253143071856e-05,-10919.999715916083,21779.644246772208
2025-12-24 16:30:55+00:00,0.5662377004843971,-3.534343491497409e-05,-10891.169035916098,21825.840810670117
2025-12-24 16:53:10+00:00,0.5547202038592419,-3.536062459072531e-05,-10978.058249992786,22019.333287663652
2025-12-24 17:17:45+00:00,0.5522990639741849,-3.542469087403473e-05,-10993.781184058696,22026.023960964252
2025-12-24 17:41:25+00:00,0.5543981102885234,-3.5400207106414294e-05,-10975.826780411568,22019.773996815147
2025-12-24 18:04:25+00:00,0.5583397789418549,-3.538226142558124e-05,-10943.864858292025,21978.27976183244
2025-12-24 18:28:30+00:00,0.5523964346295027,-3.541278881169691e-05,-10985.577039988942,22061.604475098244
2025-12-24 18:53:15+00:00,0.5509289921790006,-3.55922598708153e-05,-10995.327268373077,21981.85202663352
2025-12-24 19:22:45+00:00,0.5530374585737616,-3.556753594596703e-05,-10976.932297632895,21978.829438669967
2025-12-24 19:55:20+00:00,0.548329058863826,-3.544521059280858e-05,-11005.513463332762,22135.353225836247
2025-12-24 20:27:15+00:00,0.5455326675233242,-3.5552826170685766e-05,-11022.29246963799,22118.545655278904
2025-12-24 20:55:00+00:00,0.5481646344103885,-3.546508916193188e-05,-11000.601166226084,22150.31638591669
2025-12-24 21:26:35+00:00,0.5427896063188082,-3.565287728613605e-05,-11035.172216961419,22115.33178190479
2025-12-24 21:59:15+00:00,0.543263192620803,-3.5369179667336415e-05,-11025.930423451126,22300.850700627598
2025-12-24 22:29:15+00:00,0.5395181297602998,-3.558741723693441e-05,-11048.946144997675,22220.333078427073
2025-12-24 22:54:25+00:00,0.5314310955536972,-3.563857487303127e-05,-11095.511376235982,22279.70182057482
2025-12-24 23:19:55+00:00,0.5392468444194306,-3.561951413457742e-05,-11045.603074303817,22224.79571093067
2025-12-24 23:47:20+00:00,0.5436613335234788,-3.554857291364667e-05,-11013.667706081973,22229.264083399914
2025-12-25 00:16:05+00:00,0.542026901754909,-3.5516137821695886e-05,-11020.998581762515,22281.54519615577
2025-12-25 00:44:05+00:00,0.5478352300648213,-3.5504920964338887e-05,-10979.23869392493,22226.883692797128
2025-12-25 01:14:05+00:00,0.5438606258334443,-3.575408430549803e-05,-11005.177316349997,22135.744184092153
2025-12-25 01:41:55+00:00,0.5437260373232613,-3.577029484630033e-05,-11003.280986505473,22139.1590788543
2025-12-25 02:14:45+00:00,0.5406786056973191,-3.567655462559138e-05,-11018.624817750795,22247.491879471818
2025-12-25 02:45:55+00:00,0.5353720308838332,-3.562546041190938e-05,-11047.694697261812,22349.659485144362
2025-12-25 03:14:05+00:00,0.5369672038728538,-3.5662816554091506e-05,-11035.37107838145,22322.033305668814
2025-12-25 03:43:10+00:00,0.5395227951208189,-3.581418760456285e-05,-11017.824783807477,22212.62917297204
2025-12-25 04:12:15+00:00,0.5408602740773758,-3.5883953520024116e-05,-11006.945948270191,22166.745301632447
2025-12-25 04:43:35+00:00,0.5394545240434488,-3.582232061491505e-05,-11011.934172927271,22234.12828778272
2025-12-25 05:13:35+00:00,0.5434564904212731,-3.580276515901978e-05,-10983.021618807583,22212.411285634444
2025-12-25 05:48:00+00:00,0.5394203766847387,-3.582638866705406e-05,-11005.36586439861,22259.537736029863
2025-12-25 06:30:00+00:00,0.5408261999449266,-3.5888037343556266e-05,-10992.629034178515,22223.407281596996
2025-12-25 06:58:50+00:00,0.5375399540137731,-3.582159555691613e-05,-11009.446299248862,22313.30607248261
2025-12-25 07:33:05+00:00,0.53904423466405,-3.587120543923943e-05,-10996.974623386232,22280.927217331217
2025-12-25 08:08:05+00:00,0.5351424977036995,-3.5877686537529384e-05,-11017.045670200765,22332.760595426073
2025-12-25 08:33:40+00:00,0.5502773662465994,-3.590753096359047e-05,-10917.004804223128,22143.175574126828
2025-12-25 09:00:35+00:00,0.5477817171889038,-3.597787695085397e-05,-10931.968634798863,22145.73994957967
2025-12-25 09:27:05+00:00,0.5510383194871313,-3.581372014839552e-05,-10905.13566467591,22213.212629022924
2025-12-25 09:52:25+00:00,0.5483165533311674,-3.591228065406475e-05,-10922.230388774315,22201.18150877412
2025-12-25 10:22:05+00:00,0.5520744935572398,-3.592300310008637e-05,-10893.160301841082,22154.152066224302
2025-12-25 10:49:55+00:00,0.5533809986307794,-3.599985592597878e-05,-10881.741703002934,22099.400565936146
2025-12-25 11:21:40+00:00,0.5497456569030887,-3.597311366736851e-05,-10903.610422146021,22182.20507818412
2025-12-25 11:48:35+00:00,0.5494123525876423,-3.601423830466125e-05,-10903.462056658287,22173.082424785145
2025-12-25 12:20:50+00:00,0.5474800108332667,-3.601489218291143e-05,-10913.19936256015,22212.9183771989
2025-12-25 12:50:45+00:00,0.5471440509641545,-3.6056119741902396e-05,-10912.68423056944,22204.87282717662
2025-12-25 13:19:55+00:00,0.5525212178179586,-3.610719716535946e-05,-10873.103502213586,22110.649317873533
2025-12-25 13:47:35+00:00,0.544635242266488,-3.612685907910684e-05,-10923.93296453518,22218.26063368546
2025-12-25 14:15:55+00:00,0.5424457128581359,-3.6394376188075256e-05,-10937.449889989399,22093.751404217943
2025-12-25 14:47:50+00:00,0.5452837062588046,-3.652451248003876e-05,-10916.917797985883,21993.979660191762
2025-12-25 15:17:05+00:00,0.5410953381371182,-3.65595691999457e-05,-10940.899143323102,22035.821954654053
2025-12-25 15:40:15+00:00,0.528555989626414,-3.665524781324128e-05,-11012.331226431286,22109.847685010725
2025-12-25 16:03:55+00:00,0.5212506077670988,-3.6143085167777307e-05,-11044.04962005986,22484.96919274115
2025-12-25 16:27:55+00:00,0.5161878727852309,-3.605636406965445e-05,-11065.17803951596,22576.498033847016
2025-12-25 16:53:35+00:00,0.528020207604101,-3.62591935445584e-05,-11004.43353749214,22387.575663892865
2025-12-25 17:18:35+00:00,0.5285207246873196,-3.620078829281716e-05,-10998.596385938563,22430.62459025885
2025-12-25 17:51:25+00:00,0.5254032171842802,-3.6337154398131814e-05,-11012.707370123802,22384.467190499272
2025-12-25 18:23:50+00:00,0.5232870607165039,-3.635630613347e-05,-11020.253689215071,22401.370042682564
2025-12-25 19:03:20+00:00,0.5231412678515551,-3.637313408324198e-05,-11016.859191242791,22409.243495167102
2025-12-25 19:36:25+00:00,0.5278410459365754,-3.628010371196833e-05,-10988.079251193441,22447.32617950929
2025-12-25 20:05:15+00:00,0.5286290274505722,-3.641599755642907e-05,-10981.735122625085,22369.89826297919
2025-12-25 20:32:50+00:00,0.5387971647257825,-3.6364999897423526e-05,-10919.767309695522,22316.550703527308
2025-12-25 21:05:15+00:00,0.5361877943804452,-3.644481797294994e-05,-10932.647500665209,22309.386189575616
2025-12-25 21:34:15+00:00,0.534065532942272,-3.64654343629295e-05,-10942.117656023487,22330.463324437256
2025-12-25 22:03:35+00:00,0.5362581019584332,-3.643636601998396e-05,-10925.915008789514,22339.367268062862
2025-12-25 22:33:25+00:00,0.5375179782347128,-3.628497490426424e-05,-10913.947650111333,22432.524421181464
2025-12-25 23:00:05+00:00,0.5460027118770705,-3.6435535329708065e-05,-10859.052937905479,22251.48514442938
2025-12-25 23:22:05+00:00,0.5479367161091896,-3.619643581524169e-05,-10841.674986185195,22382.344209194314
2025-12-25 23:45:35+00:00,0.569909971884679,-3.610623189856498e-05,-10675.328516008278,22080.843949162183
2025-12-26 00:07:55+00:00,0.5581562726922222,-3.612717493169169e-05,-10764.211199043377,22291.243085071685
2025-12-26 00:32:15+00:00,0.5612688011298068,-3.597635158014849e-05,-10736.781870484327,22342.37078301735
2025-12-26 00:57:05+00:00,0.5646483286434094,-3.6037201766937116e-05,-10708.868770490282,22254.951965794684
2025-12-26 01:20:45+00:00,0.555221232695229,-3.625399836898781e-05,-10779.11239624259,22292.30809040695
2025-12-26 01:44:25+00:00,0.5526377425500856,-3.6335248871752976e-05,-10795.678481825184,22292.303209345257
2025-12-26 02:09:35+00:00,0.5477343347418898,-3.622143988630497e-05,-10825.415407974924,22443.471198048628
2025-12-26 02:29:45+00:00,0.49560355103073694,-3.596175014257295e-05,-11079.909348329145,22939.41219816163
2025-12-26 02:50:55+00:00,0.49230551695929703,-3.5493984945716445e-05,-11085.808100701219,23245.5997649605
2025-12-26 03:13:25+00:00,0.4899916616660491,-3.573133386759506e-05,-11091.052483609275,23095.49200350274
2025-12-26 03:35:35+00:00,0.5008482025249057,-3.5820351917277945e-05,-11054.328091436286,23062.585550900658
2025-12-26 03:59:15+00:00,0.5015646129420642,-3.595180165186596e-05,-11049.829063519188,22988.751435511414
2025-12-26 04:24:20+00:00,0.5078209057644333,-3.5907313369595735e-05,-11022.936550990753,23020.144721505996
2025-12-26 04:50:10+00:00,0.4931232555732269,-3.5811891968796356e-05,-11071.633691601613,23095.2827658818
2025-12-26 05:13:10+00:00,0.49817343990716423,-3.5897118916395216e-05,-11053.327653313307,23057.297194522682
2025-12-26 05:40:05+00:00,0.5008718497214442,-3.602587434150573e-05,-11041.663666241404,22987.499200176993
2025-12-26 06:05:45+00:00,0.4936324311611947,-3.575903557247891e-05,-11061.585481043256,23165.01026048718
2025-12-26 06:33:15+00:00,0.4929083363518849,-3.56321094141075e-05,-11060.24366191375,23258.76532282492
2025-12-26 06:58:20+00:00,0.48798231310305196,-3.553782198846049e-05,-11071.20815222557,23318.265121618006
2025-12-26 07:24:05+00:00,0.47690585104641425,-3.509091220263309e-05,-11092.618980134173,23569.550275745973
2025-12-26 07:47:15+00:00,0.5029794940989119,-3.559392498058306e-05,-11017.91058457641,23323.963792339044
2025-12-26 08:10:05+00:00,0.5085715249255193,-3.582567042529035e-05,-10994.815873028238,23174.17974040758
2025-12-26 08:32:35+00:00,0.5075196263204659,-3.5940088068524836e-05,-10997.265761998957,23113.18120523925
2025-12-26 08:55:20+00:00,0.5054321690761119,-3.616725141349564e-05,-11004.200751813658,22982.292704023243
2025-12-26 09:22:15+00:00,0.5034321733159466,-3.6385023569765414e-05,-11009.891788914352,22859.505638157945
2025-12-26 09:52:45+00:00,0.501383302530676,-3.639351365015123e-05,-11013.988610322562,22869.451970980037
2025-12-26 10:19:35+00:00,0.504282644171315,-3.672504968585109e-05,-11002.157531969258,22672.75660936199
2025-12-26 10:45:45+00:00,0.5052599053892348,-3.683660592308054e-05,-10996.197082789515,22614.54333805408
2025-12-26 11:14:35+00:00,0.5087090575355719,-3.689525368202015e-05,-10979.97815701313,22584.723278603495
2025-12-26 11:42:30+00:00,0.5117097567214667,-3.723291821089025e-05,-10966.497467277108,22383.731467158377
2025-12-26 12:12:35+00:00,0.5076992574107955,-3.7008683005741695e-05,-10978.208153452088,22543.891219275643
2025-12-26 12:41:25+00:00,0.5067612007029904,-3.711408376681181e-05,-10979.213392767413,22494.71881140453
2025-12-26 13:08:45+00:00,0.507519330403588,-3.725421844512527e-05,-10973.999285812786,22420.806142232082
2025-12-26 13:38:25+00:00,0.5012690165754268,-3.683788237136534e-05,-10991.719941713156,22695.47205304917
2025-12-26 14:03:05+00:00,0.49935264352187514,-3.682953953392682e-05,-10995.512858284947,22711.97387503759
2025-12-26 14:30:45+00:00,0.5023718104143402,-3.671696165544455e-05,-10981.529149775923,22793.468891413762
2025-12-26 14:51:35+00:00,0.5421618012966272,-3.691137988046265e-05,-10785.671084910016,22430.779434963122
2025-12-26 15:11:45+00:00,0.5758327534090071,-3.688272035974638e-05,-10538.037503765529,21894.840075058662
2025-12-26 15:32:05+00:00,0.5668353517975195,-3.703288415659529e-05,-10610.005006600584,21995.470343513374
2025-12-26 15:55:05+00:00,0.5692972110168739,-3.6967241719539716e-05,-10587.55361164584,21997.39048890713
2025-12-26 16:18:45+00:00,0.567358555525602,-3.696281491773695e-05,-10600.240953561872,22047.85974823188
2025-12-26 16:42:15+00:00,0.5600932757997672,-3.714096543373198e-05,-10654.509507086548,22082.765635310978
2025-12-26 17:05:15+00:00,0.5705268233415709,-3.706789881462343e-05,-10571.407058061372,21944.318310417497
2025-12-26 17:30:05+00:00,0.5607953523837328,-3.704852414945065e-05,-10643.330284916878,22147.118887405137
2025-12-26 17:52:35+00:00,0.5604280248632411,-3.709688243640537e-05,-10644.107664476278,22134.529022109542
2025-12-26 18:17:45+00:00,0.5604948814181276,-3.70880796716157e-05,-10640.840424964443,22149.83238236554
2025-12-26 18:43:05+00:00,0.5627397058604985,-3.731568462182058e-05,-10623.743018624387,21987.069940248104
2025-12-26 19:07:15+00:00,0.5589492785564918,-3.7291715359108436e-05,-10648.789281615578,22076.78765551938
2025-12-26 19:35:45+00:00,0.556122305696646,-3.74021478456221e-05,-10666.945293937648,22069.922500686014
2025-12-26 20:00:15+00:00,0.5530994341973267,-3.727825640286282e-05,-10684.18175692619,22200.779298148507
2025-12-26 20:25:50+00:00,0.5492893168042142,-3.7513564075352506e-05,-10709.119871791181,22127.66253023271
2025-12-26 20:51:15+00:00,0.5427846797393024,-3.732775263993964e-05,-10746.370451453651,22333.83820617226
2025-12-26 21:17:45+00:00,0.546749063663211,-3.758349497694717e-05,-10720.627785066927,22143.85509734419
2025-12-26 21:45:35+00:00,0.5525550287656337,-3.76079913531988e-05,-10679.505600473014,22060.95313401247
2025-12-26 22:12:55+00:00,0.5496590898183737,-3.7724451546896106e-05,-10696.931259087734,22046.3988874943
2025-12-26 22:39:35+00:00,0.5549419060269491,-3.78209464420746e-05,-10659.222545936625,21924.849124294553
2025-12-26 23:06:15+00:00,0.5539312499085829,-3.795469574596545e-05,-10664.47846103038,21874.66688882755
2025-12-26 23:36:50+00:00,0.556873227412442,-3.7831233026342326e-05,-10639.683722117097,21914.10755763494
2025-12-27 00:03:15+00:00,0.5602659209515679,-3.791557566241666e-05,-10613.401525672753,21821.689125893536
2025-12-27 00:33:55+00:00,0.5595783680221942,-3.800825794452916e-05,-10615.920661871662,21793.441602847008
2025-12-27 01:04:35+00:00,0.5593714612469713,-3.8036159825948686e-05,-10614.36497475261,21794.40122074533
2025-12-27 01:35:15+00:00,0.5576691837004946,-3.799375584591644e-05,-10622.796449544328,21860.031046250533
2025-12-27 02:08:25+00:00,0.555728696030866,-3.798362582885817e-05,-10632.717718695927,21911.25426371733
2025-12-27 02:45:25+00:00,0.5559722320336848,-3.7951187221940685e-05,-10626.749700589646,21942.649444250485
2025-12-27 03:17:20+00:00,0.5581877844375599,-3.7924267615018184e-05,-10607.506841972106,21937.0840515733
2025-12-27 03:51:55+00:00,0.552490294017063,-3.8145578426003995e-05,-10645.042674899314,21912.91435524155
2025-12-27 04:27:55+00:00,0.5555408497249157,-3.8279251576706926e-05,-10621.544659407184,21806.619327789933
2025-12-27 05:12:00+00:00,0.5557515859259041,-3.8250960853807064e-05,-10615.08441853608,21839.068815679755
2025-12-27 05:44:15+00:00,0.5531949824587534,-3.805220132691905e-05,-10627.348404478524,22006.525631914526
2025-12-27 06:17:00+00:00,0.552734058025264,-3.784715880300164e-05,-10625.150378533766,22147.392382331855
2025-12-27 06:50:05+00:00,0.5546452368168564,-3.8128019454942247e-05,-10611.018296375994,21970.388617141096
2025-12-27 07:26:05+00:00,0.546749047027592,-3.7841420215134715e-05,-10656.801068259132,22265.999203574844
2025-12-27 08:01:05+00:00,0.5521030502520117,-3.79301690641464e-05,-10618.821162361974,22155.217666642086
2025-12-27 08:36:35+00:00,0.5494648587150441,-3.8011900739792695e-05,-10633.063050221952,22161.30885370194
2025-12-27 09:21:15+00:00,0.5488959157204627,-3.808637044633328e-05,-10632.509858715697,22146.054387831486
2025-12-27 10:06:35+00:00,0.549748502156036,-3.7974786233821056e-05,-10621.123141272059,22219.88123119752
2025-12-27 10:38:25+00:00,0.5543851725122064,-3.789461046108611e-05,-10586.03264708001,22213.14898693154
2025-12-27 11:11:45+00:00,0.5525240257636094,-3.7874784340836166e-05,-10594.834144334774,22268.12632193431
2025-12-27 11:57:55+00:00,0.5542650978169312,-3.764592100010791e-05,-10576.041072491576,22398.23297111214
2025-12-27 12:37:40+00:00,0.5524902939873335,-3.814557841490197e-05,-10588.022973034052,22149.565194851202
2025-12-27 13:19:25+00:00,0.5543851725003093,-3.7894610456775096e-05,-10568.556172405553,22286.67436171242
2025-12-27 13:59:45+00:00,0.5536161630677217,-3.7996416353076595e-05,-10570.269107887607,22257.16184213175
2025-12-27 14:34:50+00:00,0.5536161630654008,-3.7996416352225334e-05,-10566.453209584379,22273.240350814056
2025-12-27 15:17:45+00:00,0.5518217224995449,-3.79671915424689e-05,-10573.543862032511,22336.950788867256
2025-12-27 15:53:15+00:00,0.5506199864638478,-3.812543036198393e-05,-10578.915779921987,22277.944896132285
2025-12-27 16:26:35+00:00,0.553756285949374,-3.79778613783778e-05,-10553.18446208836,22333.380074635777
2025-12-27 16:56:25+00:00,0.5534759049938178,-3.80149913060451e-05,-10552.143384841702,22329.58187212282
2025-12-27 17:25:05+00:00,0.5522074607986394,-3.818307078539433e-05,-10558.914561162159,22263.42303234817
2025-12-27 17:55:55+00:00,0.5507618820357534,-3.8106738570075965e-05,-10564.442851320759,22343.362513953853
2025-12-27 18:24:45+00:00,0.5512574328166604,-3.8041476117368876e-05,-10557.49858448969,22387.85418570476
2025-12-27 18:59:00+00:00,0.5533355115180997,-3.803358627965915e-05,-10539.880217754102,22377.441169290592
2025-12-27 19:31:15+00:00,0.5501729376501125,-3.791926415781246e-05,-10556.31778208008,22506.67187968214
2025-12-27 20:04:55+00:00,0.5493228303169555,-3.803048801969239e-05,-10559.066197894566,22468.574608794064
2025-12-27 20:36:35+00:00,0.5503141425363731,-3.790079658629431e-05,-10548.096879292523,22546.126527680342
2025-12-27 21:12:00+00:00,0.5490383590615764,-3.806772283935161e-05,-10553.85632993763,22481.85151088678
2025-12-27 21:47:20+00:00,0.5475338941397485,-3.80006671175525e-05,-10559.042778177381,22558.84255365732
2025-12-27 22:23:05+00:00,0.5417214473917549,-3.7970073787661444e-05,-10590.630378965348,22668.192573849425
2025-12-27 22:53:55+00:00,0.54821021701678,-3.791271657943681e-05,-10546.726461358416,22633.197243874027
2025-12-27 23:24:05+00:00,0.5453297329767632,-3.7765593021442873e-05,-10560.36321230205,22774.518099807417
2025-12-27 23:57:55+00:00,0.5391604836072466,-3.778424907390999e-05,-10593.865728213956,22854.60990409634
2025-12-28 00:27:00+00:00,0.543523241063758,-3.7740047320934424e-05,-10564.351734672642,22843.041008220287
2025-12-28 01:01:55+00:00,0.5380300624713711,-3.792685736344881e-05,-10594.367735960433,22811.65373308577
2025-12-28 01:33:25+00:00,0.5427691674170332,-3.783628176978296e-05,-10562.35391574671,22825.933407426222
2025-12-28 02:08:05+00:00,0.5427691674165473,-3.7836281769583125e-05,-10558.531603214644,22842.462911276343
2025-12-28 02:44:10+00:00,0.5402016098138078,-3.7906998411686076e-05,-10570.34742063075,22847.831697253852
2025-12-28 03:17:10+00:00,0.5403904592212099,-3.7629200121415805e-05,-10563.499864195774,23030.177836906732
2025-12-28 03:58:00+00:00,0.5426171998560017,-3.7600605262422856e-05,-10545.491636969382,23040.42764968449
2025-12-28 04:35:35+00:00,0.542008020353753,-3.7677826431739305e-05,-10545.601514207257,23018.824473268636
2025-12-28 05:14:25+00:00,0.5451156454844256,-3.779307627438692e-05,-10523.324325757645,22927.966466454654
2025-12-28 05:48:30+00:00,0.5454722848976471,-3.774729539541993e-05,-10516.994737234601,22967.490383416807
2025-12-28 06:28:15+00:00,0.5440405079749384,-3.7931159001214186e-05,-10522.84160453516,22893.826351709205
2025-12-28 07:04:10+00:00,0.5446865329734445,-3.78481757445679e-05,-10514.279349062681,22953.006219385614
2025-12-28 07:48:50+00:00,0.5436803762535766,-3.797743497840277e-05,-10516.474939213287,22909.280149611106
2025-12-28 08:33:45+00:00,0.5426250959379719,-3.785467377569947e-05,-10516.92019015715,23018.586033671803
2025-12-28 09:04:15+00:00,0.5408544644360237,-3.782414148734824e-05,-10523.825547595538,23073.54962290906
2025-12-28 09:41:40+00:00,0.54291309824583,-3.7817909528609675e-05,-10507.386112414733,23070.36570955472
2025-12-28 10:23:15+00:00,0.537543921826185,-3.7735064936892794e-05,-10533.529470961488,23204.63729691491
2025-12-28 10:52:55+00:00,0.5402016098093119,-3.790699840977341e-05,-10516.208911846066,23083.683137585696
2025-12-28 11:22:05+00:00,0.5376896316923823,-3.771680379670758e-05,-10526.026753929607,23243.12737026077
2025-12-28 12:01:35+00:00,0.5392534821883145,-3.802739314440383e-05,-10514.95276517719,23055.00328273958
2025-12-28 12:40:00+00:00,0.5408182702651019,-3.782873412345808e-05,-10500.122712751347,23176.5483605552
2025-12-28 13:12:45+00:00,0.5388505164658738,-3.807858480276531e-05,-10509.71709276015,23063.308079026025
2025-12-28 13:59:35+00:00,0.5386510381789633,-3.7848505369283253e-05,-10503.975628347147,23228.822068837853
2025-12-28 14:48:35+00:00,0.533663901891025,-3.7718329235266844e-05,-10525.356351182993,23386.460529456814
2025-12-28 15:22:05+00:00,0.5357103824334761,-3.796499578192262e-05,-10512.14281910401,23230.2104041011
2025-12-28 15:55:35+00:00,0.5408851774752002,-3.80769319080085e-05,-10479.814545881662,23120.402920956494
2025-12-28 16:30:25+00:00,0.5437164290760069,-3.7972801758065376e-05,-10458.361938804403,23165.828403097883
2025-12-28 17:05:30+00:00,0.5422309827465093,-3.8163794706119996e-05,-10464.761346889678,23085.764369728837
2025-12-28 17:40:55+00:00,0.5415400518866028,-3.7993247316262644e-05,-10463.621019801256,23215.39440741566
